2025-08-12 18:30:19.235804	https://www.encodeproject.org/report/?type=Annotation&annotation_type=element+gene+regulatory+interaction+predictions&software_used.software.name=distal-regulation-encode_re2g&status=released&field=%40id&field=accession&field=aliases&field=experimental_input&limit=all
ID	Accession	Aliases	Experimental input
/annotations/ENCSR591OBB/	ENCSR591OBB	jesse-engreitz:abc_predictions_muscle_of_back_ENCSR106RBR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_back_ENCSR106RBR_DNaseOnly	/experiments/ENCSR106RBR/
/annotations/ENCSR049XWT/	ENCSR049XWT	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR232NLA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR232NLA_DNaseOnly	/experiments/ENCSR232NLA/
/annotations/ENCSR208FXR/	ENCSR208FXR	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR951MYM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD8-positive__alpha-beta_memory_T_cell_ENCSR951MYM_DNaseOnly	/experiments/ENCSR951MYM/
/annotations/ENCSR520WFC/	ENCSR520WFC	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR943MRO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR943MRO_DNaseOnly	/experiments/ENCSR943MRO/
/annotations/ENCSR641SJQ/	ENCSR641SJQ	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR294QCR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_leg_ENCSR294QCR_DNaseOnly	/experiments/ENCSR294QCR/
/annotations/ENCSR533LIC/	ENCSR533LIC	jesse-engreitz:abc_predictions_inflammatory_macrophage_ENCSR721XAP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_inflammatory_macrophage_ENCSR721XAP_DNaseOnly	/experiments/ENCSR721XAP/
/annotations/ENCSR136RRJ/	ENCSR136RRJ	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR323PWV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR323PWV_DNaseOnly	/experiments/ENCSR323PWV/
/annotations/ENCSR612QRK/	ENCSR612QRK	jesse-engreitz:abc_predictions_hepatic_stellate_cell_ENCSR000ELR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_hepatic_stellate_cell_ENCSR000ELR_DNaseOnly	/experiments/ENCSR000ELR/
/annotations/ENCSR440PMA/	ENCSR440PMA	jesse-engreitz:abc_predictions_H1_ENCSR000EJN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_H1_ENCSR000EJN_DNaseOnly	/experiments/ENCSR000EJN/
/annotations/ENCSR106NBD/	ENCSR106NBD	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR846VGZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR846VGZ_DNaseOnly	/experiments/ENCSR846VGZ/
/annotations/ENCSR940LMH/	ENCSR940LMH	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR908MUU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR908MUU_DNaseOnly	/experiments/ENCSR908MUU/
/annotations/ENCSR737IGP/	ENCSR737IGP	jesse-engreitz:abc_predictions_HAP-1_ENCSR895KTN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HAP-1_ENCSR895KTN_DNaseOnly	/experiments/ENCSR895KTN/
/annotations/ENCSR457WZG/	ENCSR457WZG	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR134IUJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR134IUJ_DNaseOnly	/experiments/ENCSR134IUJ/
/annotations/ENCSR935ONX/	ENCSR935ONX	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR654WXX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR654WXX_DNaseOnly	/experiments/ENCSR654WXX/
/annotations/ENCSR547DNH/	ENCSR547DNH	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR125OEJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR125OEJ_DNaseOnly	/experiments/ENCSR125OEJ/
/annotations/ENCSR543YSD/	ENCSR543YSD	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR663MNQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR663MNQ_DNaseOnly	/experiments/ENCSR663MNQ/
/annotations/ENCSR265PWT/	ENCSR265PWT	jesse-engreitz:abc_predictions_PC-9_ENCSR781TYE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_PC-9_ENCSR781TYE_DNaseOnly	/experiments/ENCSR781TYE/
/annotations/ENCSR198CHD/	ENCSR198CHD	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR841UCZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR841UCZ_DNaseOnly	/experiments/ENCSR841UCZ/
/annotations/ENCSR421FTS/	ENCSR421FTS	jesse-engreitz:abc_predictions_H9_ENCSR662RIZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_H9_ENCSR662RIZ_DNaseOnly	/experiments/ENCSR662RIZ/
/annotations/ENCSR099GAB/	ENCSR099GAB	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR722HJG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR722HJG_DNaseOnly	/experiments/ENCSR722HJG/
/annotations/ENCSR107YIW/	ENCSR107YIW	jesse-engreitz:abc_predictions_central_memory_CD8-positive__alpha-beta_T_cell_ENCSR160VHJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_central_memory_CD8-positive__alpha-beta_T_cell_ENCSR160VHJ_DNaseOnly	/experiments/ENCSR160VHJ/
/annotations/ENCSR096CAF/	ENCSR096CAF	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR154NOT_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR154NOT_DNaseOnly	/experiments/ENCSR154NOT/
/annotations/ENCSR772VHZ/	ENCSR772VHZ	jesse-engreitz:abc_predictions_iPS_DF_19.11_ENCSR383SNM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_iPS_DF_19.11_ENCSR383SNM_DNaseOnly	/experiments/ENCSR383SNM/
/annotations/ENCSR411DDW/	ENCSR411DDW	jesse-engreitz:abc_predictions_superior_temporal_gyrus_ENCSR382JUJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_superior_temporal_gyrus_ENCSR382JUJ_DNaseOnly	/experiments/ENCSR382JUJ/
/annotations/ENCSR809UPU/	ENCSR809UPU	jesse-engreitz:abc_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR855FOP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR855FOP_DNaseOnly	/experiments/ENCSR855FOP/
/annotations/ENCSR575IPS/	ENCSR575IPS	jesse-engreitz:abc_predictions_renal_cortex_interstitium_ENCSR656QYL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_cortex_interstitium_ENCSR656QYL_DNaseOnly	/experiments/ENCSR656QYL/
/annotations/ENCSR702UZO/	ENCSR702UZO	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR654GSG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR654GSG_DNaseOnly	/experiments/ENCSR654GSG/
/annotations/ENCSR068YWL/	ENCSR068YWL	jesse-engreitz:abc_predictions_muscle_of_leg_ENCSR286WIA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_muscle_of_leg_ENCSR286WIA_DNaseOnly	/experiments/ENCSR286WIA/
/annotations/ENCSR225USG/	ENCSR225USG	jesse-engreitz:abc_predictions_BE2C_ENCSR009KWQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_BE2C_ENCSR009KWQ_DNaseOnly	/experiments/ENCSR009KWQ/
/annotations/ENCSR718NPZ/	ENCSR718NPZ	jesse-engreitz:abc_predictions_CMK_ENCSR000EMN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CMK_ENCSR000EMN_DNaseOnly	/experiments/ENCSR000EMN/
/annotations/ENCSR537DDI/	ENCSR537DDI	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR652IZW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR652IZW_DNaseOnly	/experiments/ENCSR652IZW/
/annotations/ENCSR352LUA/	ENCSR352LUA	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_memory_T_cell_ENCSR977UMU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_memory_T_cell_ENCSR977UMU_DNaseOnly	/experiments/ENCSR977UMU/
/annotations/ENCSR556ZUC/	ENCSR556ZUC	jesse-engreitz:abc_predictions_right_forelimb_ENCSR274SDO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_forelimb_ENCSR274SDO_DNaseOnly	/experiments/ENCSR274SDO/
/annotations/ENCSR365PGQ/	ENCSR365PGQ	jesse-engreitz:abc_predictions_posterior_cingulate_gyrus_ENCSR694DOX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_posterior_cingulate_gyrus_ENCSR694DOX_DNaseOnly	/experiments/ENCSR694DOX/
/annotations/ENCSR560WZZ/	ENCSR560WZZ	jesse-engreitz:abc_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR296TFH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD8-positive__alpha-beta_T_cell_ENCSR296TFH_DNaseOnly	/experiments/ENCSR296TFH/
/annotations/ENCSR115PBS/	ENCSR115PBS	jesse-engreitz:abc_predictions_kidney_ENCSR082JCE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_kidney_ENCSR082JCE_DNaseOnly	/experiments/ENCSR082JCE/
/annotations/ENCSR391RFR/	ENCSR391RFR	jesse-engreitz:abc_predictions_activated_CD8-positive__alpha-beta_T_cell_ENCSR294YEJ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD8-positive__alpha-beta_T_cell_ENCSR294YEJ_DNaseOnly	/experiments/ENCSR294YEJ/
/annotations/ENCSR590KXM/	ENCSR590KXM	jesse-engreitz:abc_predictions_HPDE6-E6E7_ENCSR000EJX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_HPDE6-E6E7_ENCSR000EJX_DNaseOnly	/experiments/ENCSR000EJX/
/annotations/ENCSR805ZRG/	ENCSR805ZRG	jesse-engreitz:abc_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR173HPQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_CD4-positive__alpha-beta_T_cell_ENCSR173HPQ_DNaseOnly	/experiments/ENCSR173HPQ/
/annotations/ENCSR514FZW/	ENCSR514FZW	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR425MRQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR425MRQ_DNaseOnly	/experiments/ENCSR425MRQ/
/annotations/ENCSR856UML/	ENCSR856UML	jesse-engreitz:abc_predictions_sigmoid_colon_ENCSR391YAV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_sigmoid_colon_ENCSR391YAV_DNaseOnly	/experiments/ENCSR391YAV/
/annotations/ENCSR934UWI/	ENCSR934UWI	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR250GDW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR250GDW_DNaseOnly	/experiments/ENCSR250GDW/
/annotations/ENCSR392IWG/	ENCSR392IWG	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR956ZHU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_pelvis_ENCSR956ZHU_DNaseOnly	/experiments/ENCSR956ZHU/
/annotations/ENCSR449JHG/	ENCSR449JHG	jesse-engreitz:abc_predictions_brain_ENCSR595CSH_DNaseOnly,jesse-engreitz:encode_re2g_predictions_brain_ENCSR595CSH_DNaseOnly	/experiments/ENCSR595CSH/
/annotations/ENCSR865HXL/	ENCSR865HXL	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR587SZC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR587SZC_DNaseOnly	/experiments/ENCSR587SZC/
/annotations/ENCSR213XEF/	ENCSR213XEF	jesse-engreitz:abc_predictions_common_myeloid_progenitor__CD34-positive_ENCSR122VUW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_common_myeloid_progenitor__CD34-positive_ENCSR122VUW_DNaseOnly	/experiments/ENCSR122VUW/
/annotations/ENCSR913OIF/	ENCSR913OIF	jesse-engreitz:abc_predictions_effector_memory_CD4-positive__alpha-beta_T_cell_ENCSR582QEW_DNaseOnly,jesse-engreitz:encode_re2g_predictions_effector_memory_CD4-positive__alpha-beta_T_cell_ENCSR582QEW_DNaseOnly	/experiments/ENCSR582QEW/
/annotations/ENCSR664KAQ/	ENCSR664KAQ	jesse-engreitz:abc_predictions_RCC_7860_ENCSR037PGI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_RCC_7860_ENCSR037PGI_DNaseOnly	/experiments/ENCSR037PGI/
/annotations/ENCSR113MKY/	ENCSR113MKY	jesse-engreitz:abc_predictions_T-helper_9_cell_ENCSR542GKI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_9_cell_ENCSR542GKI_DNaseOnly	/experiments/ENCSR542GKI/
/annotations/ENCSR073PZL/	ENCSR073PZL	jesse-engreitz:abc_predictions_transverse_colon_ENCSR763AKE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_transverse_colon_ENCSR763AKE_DNaseOnly	/experiments/ENCSR763AKE/
/annotations/ENCSR297HTV/	ENCSR297HTV	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR297WRG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR297WRG_DNaseOnly	/experiments/ENCSR297WRG/
/annotations/ENCSR629UWF/	ENCSR629UWF	jesse-engreitz:abc_predictions_A673_ENCSR114QAK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_A673_ENCSR114QAK_DNaseOnly	/experiments/ENCSR114QAK/
/annotations/ENCSR145FXK/	ENCSR145FXK	jesse-engreitz:abc_predictions_CD4-positive__CD25-positive__alpha-beta_regulatory_T_cell_ENCSR000EQK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__CD25-positive__alpha-beta_regulatory_T_cell_ENCSR000EQK_DNaseOnly	/experiments/ENCSR000EQK/
/annotations/ENCSR526HSH/	ENCSR526HSH	jesse-engreitz:abc_predictions_BE2C_ENCSR000EMD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_BE2C_ENCSR000EMD_DNaseOnly	/experiments/ENCSR000EMD/
/annotations/ENCSR881LMQ/	ENCSR881LMQ	jesse-engreitz:abc_predictions_SK-N-SH_ENCSR000EPZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_SK-N-SH_ENCSR000EPZ_DNaseOnly	/experiments/ENCSR000EPZ/
/annotations/ENCSR708GWO/	ENCSR708GWO	jesse-engreitz:abc_predictions_right_cardiac_atrium_ENCSR622HTS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_right_cardiac_atrium_ENCSR622HTS_DNaseOnly	/experiments/ENCSR622HTS/
/annotations/ENCSR234UCO/	ENCSR234UCO	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR888ZIZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR888ZIZ_DNaseOnly	/experiments/ENCSR888ZIZ/
/annotations/ENCSR428QIW/	ENCSR428QIW	jesse-engreitz:abc_predictions_AG09309_ENCSR000ELZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_AG09309_ENCSR000ELZ_DNaseOnly	/experiments/ENCSR000ELZ/
/annotations/ENCSR317DOY/	ENCSR317DOY	jesse-engreitz:abc_predictions_placenta_ENCSR552XJI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_placenta_ENCSR552XJI_DNaseOnly	/experiments/ENCSR552XJI/
/annotations/ENCSR652HJF/	ENCSR652HJF	jesse-engreitz:abc_predictions_choroid_plexus_epithelial_cell_ENCSR000ENL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_choroid_plexus_epithelial_cell_ENCSR000ENL_DNaseOnly	/experiments/ENCSR000ENL/
/annotations/ENCSR920FCW/	ENCSR920FCW	jesse-engreitz:abc_predictions_T-helper_2_cell_ENCSR943KMD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_2_cell_ENCSR943KMD_DNaseOnly	/experiments/ENCSR943KMD/
/annotations/ENCSR344FWM/	ENCSR344FWM	jesse-engreitz:abc_predictions_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR009MDC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_activated_naive_CD8-positive__alpha-beta_T_cell_ENCSR009MDC_DNaseOnly	/experiments/ENCSR009MDC/
/annotations/ENCSR557ZED/	ENCSR557ZED	jesse-engreitz:abc_predictions_brain_microvascular_endothelial_cell_ENCSR000ENE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_brain_microvascular_endothelial_cell_ENCSR000ENE_DNaseOnly	/experiments/ENCSR000ENE/
/annotations/ENCSR695DAU/	ENCSR695DAU	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR802NBC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR802NBC_DNaseOnly	/experiments/ENCSR802NBC/
/annotations/ENCSR538LRI/	ENCSR538LRI	jesse-engreitz:abc_predictions_epithelial_cell_of_esophagus_ENCSR000ENN_DNaseOnly,jesse-engreitz:encode_re2g_predictions_epithelial_cell_of_esophagus_ENCSR000ENN_DNaseOnly	/experiments/ENCSR000ENN/
/annotations/ENCSR091VPY/	ENCSR091VPY	jesse-engreitz:abc_predictions_urinary_bladder_ENCSR813CKU_DNaseOnly,jesse-engreitz:encode_re2g_predictions_urinary_bladder_ENCSR813CKU_DNaseOnly	/experiments/ENCSR813CKU/
/annotations/ENCSR852BNE/	ENCSR852BNE	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR629TMA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR629TMA_DNaseOnly	/experiments/ENCSR629TMA/
/annotations/ENCSR496BEW/	ENCSR496BEW	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR941MHZ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR941MHZ_DNaseOnly	/experiments/ENCSR941MHZ/
/annotations/ENCSR547BLV/	ENCSR547BLV	jesse-engreitz:abc_predictions_pancreas_ENCSR056PFI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_pancreas_ENCSR056PFI_DNaseOnly	/experiments/ENCSR056PFI/
/annotations/ENCSR079ZFC/	ENCSR079ZFC	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR515DVK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR515DVK_DNaseOnly	/experiments/ENCSR515DVK/
/annotations/ENCSR685YUN/	ENCSR685YUN	jesse-engreitz:abc_predictions_pancreas_ENCSR338NEI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_pancreas_ENCSR338NEI_DNaseOnly	/experiments/ENCSR338NEI/
/annotations/ENCSR730WBL/	ENCSR730WBL	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR020LUD_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR020LUD_DNaseOnly	/experiments/ENCSR020LUD/
/annotations/ENCSR438SHX/	ENCSR438SHX	jesse-engreitz:abc_predictions_naive_B_cell_ENCSR480SNC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_B_cell_ENCSR480SNC_DNaseOnly	/experiments/ENCSR480SNC/
/annotations/ENCSR890BYS/	ENCSR890BYS	jesse-engreitz:abc_predictions_pancreas_ENCSR589HAC_DNaseOnly,jesse-engreitz:encode_re2g_predictions_pancreas_ENCSR589HAC_DNaseOnly	/experiments/ENCSR589HAC/
/annotations/ENCSR226LZZ/	ENCSR226LZZ	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR639VTO_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR639VTO_DNaseOnly	/experiments/ENCSR639VTO/
/annotations/ENCSR467MNV/	ENCSR467MNV	jesse-engreitz:abc_predictions_body_of_pancreas_ENCSR405YLV_DNaseOnly,jesse-engreitz:encode_re2g_predictions_body_of_pancreas_ENCSR405YLV_DNaseOnly	/experiments/ENCSR405YLV/
/annotations/ENCSR918QUD/	ENCSR918QUD	jesse-engreitz:abc_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR148VUP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_hematopoietic_multipotent_progenitor_cell_ENCSR148VUP_DNaseOnly	/experiments/ENCSR148VUP/
/annotations/ENCSR927TUT/	ENCSR927TUT	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR606UAR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_pelvis_ENCSR606UAR_DNaseOnly	/experiments/ENCSR606UAR/
/annotations/ENCSR139NVM/	ENCSR139NVM	jesse-engreitz:abc_predictions_T-helper_1_cell_ENCSR035SZE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_1_cell_ENCSR035SZE_DNaseOnly	/experiments/ENCSR035SZE/
/annotations/ENCSR129TPB/	ENCSR129TPB	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR086FTP_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR086FTP_DNaseOnly	/experiments/ENCSR086FTP/
/annotations/ENCSR519FFR/	ENCSR519FFR	jesse-engreitz:abc_predictions_Peyers_patch_ENCSR689DSM_DNaseOnly,jesse-engreitz:encode_re2g_predictions_Peyers_patch_ENCSR689DSM_DNaseOnly	/experiments/ENCSR689DSM/
/annotations/ENCSR969WEY/	ENCSR969WEY	jesse-engreitz:abc_predictions_inflammatory_macrophage_ENCSR643ZGR_DNaseOnly,jesse-engreitz:encode_re2g_predictions_inflammatory_macrophage_ENCSR643ZGR_DNaseOnly	/experiments/ENCSR643ZGR/
/annotations/ENCSR097UWX/	ENCSR097UWX	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR563HBG_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR563HBG_DNaseOnly	/experiments/ENCSR563HBG/
/annotations/ENCSR505AWE/	ENCSR505AWE	jesse-engreitz:abc_predictions_T-helper_2_cell_ENCSR872IXQ_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_2_cell_ENCSR872IXQ_DNaseOnly	/experiments/ENCSR872IXQ/
/annotations/ENCSR027JRK/	ENCSR027JRK	jesse-engreitz:abc_predictions_large_intestine_ENCSR762FCX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_large_intestine_ENCSR762FCX_DNaseOnly	/experiments/ENCSR762FCX/
/annotations/ENCSR501BPX/	ENCSR501BPX	jesse-engreitz:abc_predictions_effector_memory_CD8-positive__alpha-beta_T_cell_ENCSR232FAS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_effector_memory_CD8-positive__alpha-beta_T_cell_ENCSR232FAS_DNaseOnly	/experiments/ENCSR232FAS/
/annotations/ENCSR912FSG/	ENCSR912FSG	jesse-engreitz:abc_predictions_CD8-positive__alpha-beta_T_cell_ENCSR744UQK_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD8-positive__alpha-beta_T_cell_ENCSR744UQK_DNaseOnly	/experiments/ENCSR744UQK/
/annotations/ENCSR641TVU/	ENCSR641TVU	jesse-engreitz:abc_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR531UVE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stimulated_activated_CD4-positive__alpha-beta_T_cell_ENCSR531UVE_DNaseOnly	/experiments/ENCSR531UVE/
/annotations/ENCSR844EDS/	ENCSR844EDS	jesse-engreitz:abc_predictions_head_of_caudate_nucleus_ENCSR440BPA_DNaseOnly,jesse-engreitz:encode_re2g_predictions_head_of_caudate_nucleus_ENCSR440BPA_DNaseOnly	/experiments/ENCSR440BPA/
/annotations/ENCSR180OLB/	ENCSR180OLB	jesse-engreitz:abc_predictions_T-helper_1_cell_ENCSR000EQE_DNaseOnly,jesse-engreitz:encode_re2g_predictions_T-helper_1_cell_ENCSR000EQE_DNaseOnly	/experiments/ENCSR000EQE/
/annotations/ENCSR478WXB/	ENCSR478WXB	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR141DMX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_pelvis_ENCSR141DMX_DNaseOnly	/experiments/ENCSR141DMX/
/annotations/ENCSR228YLS/	ENCSR228YLS	jesse-engreitz:abc_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR794KUS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_thymus-derived_CD4-positive__alpha-beta_T_cell_ENCSR794KUS_DNaseOnly	/experiments/ENCSR794KUS/
/annotations/ENCSR632HXW/	ENCSR632HXW	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_memory_T_cell_ENCSR437PXY_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_memory_T_cell_ENCSR437PXY_DNaseOnly	/experiments/ENCSR437PXY/
/annotations/ENCSR805SPG/	ENCSR805SPG	jesse-engreitz:abc_predictions_renal_pelvis_ENCSR364TKL_DNaseOnly,jesse-engreitz:encode_re2g_predictions_renal_pelvis_ENCSR364TKL_DNaseOnly	/experiments/ENCSR364TKL/
/annotations/ENCSR839UMH/	ENCSR839UMH	jesse-engreitz:abc_predictions_CD4-positive__alpha-beta_T_cell_ENCSR126EVX_DNaseOnly,jesse-engreitz:encode_re2g_predictions_CD4-positive__alpha-beta_T_cell_ENCSR126EVX_DNaseOnly	/experiments/ENCSR126EVX/
/annotations/ENCSR184WWA/	ENCSR184WWA	jesse-engreitz:abc_predictions_stomach_ENCSR782SSS_DNaseOnly,jesse-engreitz:encode_re2g_predictions_stomach_ENCSR782SSS_DNaseOnly	/experiments/ENCSR782SSS/
/annotations/ENCSR451YWL/	ENCSR451YWL	jesse-engreitz:abc_predictions_naive_B_cell_ENCSR017SBI_DNaseOnly,jesse-engreitz:encode_re2g_predictions_naive_B_cell_ENCSR017SBI_DNaseOnly	/experiments/ENCSR017SBI/
